,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,1.4499498339796253,0.6341895482728078,12.471716165542603,20.044066905975342,0.01,32,False
1,1,2,0.6416872835575622,0.8185499177527521,12.401863098144531,32.9325966835022,0.01,32,False
2,1,3,0.5316073178309784,0.8534733645451095,12.426771879196167,45.842077016830444,0.01,32,False
3,1,4,0.4029805702483158,0.8867518663798557,12.372927188873291,58.70868372917175,0.01,32,False
4,1,5,0.4157140627399692,0.8909274958876376,12.42383885383606,71.61224031448364,0.01,32,False
5,1,6,0.373731741011633,0.8944704542578767,12.466821908950806,84.55578780174255,0.01,32,False
6,1,7,0.3661673777950846,0.9054789320511198,12.408819198608398,97.44429636001587,0.01,32,False
7,1,8,0.3284839407244951,0.9111729722890042,12.447736501693726,110.3677613735199,0.01,32,False
8,1,9,0.29037434605575885,0.9202834366696191,12.385913848876953,123.23835802078247,0.01,32,False
9,1,10,0.2914683917768542,0.9221814500822473,12.453699588775635,136.1717414855957,0.01,32,False
10,1,11,0.3206709037321241,0.9152220675692775,12.38491177558899,149.03337812423706,0.01,32,False
11,1,12,0.3782465174034338,0.9016829052258636,12.374995708465576,161.88706493377686,0.01,32,False
12,1,13,0.3018761289341456,0.9182588890294825,12.409893035888672,174.7776393890381,0.01,32,False
13,1,14,0.3375153650471821,0.9156016702518032,12.381934881210327,187.63929080963135,0.01,32,False
14,1,15,0.3533761298582552,0.9081361508287992,12.352000713348389,200.47100853919983,0.01,32,False
15,1,16,0.31841584620378627,0.9157282044793117,12.501571655273438,213.45027351379395,0.01,32,False
16,1,17,0.2977062198884364,0.9249652030874351,12.440734148025513,226.37172198295593,0.01,32,False
17,1,18,0.27936538611577005,0.9288877641401999,12.447721719741821,239.2971658706665,0.01,32,False
18,1,19,0.30215239449421033,0.9186384917120081,12.458685874938965,252.23457074165344,0.01,32,False
19,1,20,0.369275457811072,0.9135771226116665,12.558450698852539,265.26775193214417,0.01,32,False
20,1,21,0.28951756463659634,0.9258509426799949,12.41583800315857,278.1632766723633,0.01,32,False
21,1,22,0.2548091259241617,0.9324307225104391,12.53451418876648,291.17152404785156,0.01,32,False
22,1,23,0.2433476334174464,0.9359736808806782,12.413883924484253,304.0621020793915,0.01,32,False
23,1,24,0.24559285663945998,0.935214475515627,12.46267580986023,316.9974830150604,0.01,32,False
24,1,25,0.2700074380158805,0.9311653802353537,12.419816970825195,329.8920302391052,0.01,32,False
