,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,3.253545808170651,0.25344805769960776,10.012200117111206,12.83168888092041,0.005,128,False
1,1,2,1.3967297416570201,0.5038592939390105,10.03324270248413,23.263864755630493,0.005,128,False
2,1,3,0.7156403792684295,0.7800835125901556,10.02818512916565,33.694944620132446,0.005,128,False
3,1,4,0.533764650561335,0.8400607364292041,9.989316701889038,44.09017634391785,0.005,128,False
4,1,5,0.4662036671301209,0.8653675819309123,10.03218150138855,54.52525281906128,0.005,128,False
5,1,6,0.4269379141903008,0.879792483866886,10.003252029418945,64.93441915512085,0.005,128,False
6,1,7,0.3738149423079145,0.8933316462102999,9.99627137184143,75.33560729026794,0.005,128,False
7,1,8,0.3481920605050934,0.9033278501834746,10.01040244102478,85.74893140792847,0.005,128,False
8,1,9,0.33322849367806145,0.9068708085537138,10.019209146499634,96.17205953598022,0.005,128,False
9,1,10,0.3248023733404276,0.9085157535113249,10.011230945587158,106.58621311187744,0.005,128,False
10,1,11,0.3184403708263785,0.9096545615589017,10.003281116485596,116.9934139251709,0.005,128,False
11,1,12,0.3332956536848244,0.9076300139187651,10.210766077041626,127.6110622882843,0.005,128,False
12,1,13,0.3928997477111855,0.8959888649879792,9.987294912338257,138.00327444076538,0.005,128,False
13,1,14,0.3104645633613039,0.9145893964317348,10.01525068283081,148.42244410514832,0.005,128,False
14,1,15,0.3083927384301347,0.9133240541566494,10.015219926834106,158.84557175636292,0.005,128,False
15,1,16,0.31733818589984863,0.913703656839175,9.985357761383057,169.23784136772156,0.005,128,False
16,1,17,0.2798316412057723,0.9225610527647728,9.99428939819336,179.65300583839417,0.005,128,False
17,1,18,0.28463698429019335,0.9247121346324181,9.993278503417969,190.05219912528992,0.005,128,False
18,1,19,0.2798672946030681,0.9248386688599266,9.991283893585205,200.44939732551575,0.005,128,False
19,1,20,0.26832353726348046,0.9299000379602682,9.980313062667847,210.8356249332428,0.005,128,False
20,1,21,0.26608137859357517,0.9310388460078451,9.995272636413574,221.23581504821777,0.005,128,False
21,1,22,0.2649493096192457,0.9315449829178792,9.995273113250732,231.6380000114441,0.005,128,False
22,1,23,0.2585065229382829,0.9315449829178792,9.99228048324585,242.03619575500488,0.005,128,False
23,1,24,0.24013965606206764,0.9372390231557637,9.981310367584229,252.4284074306488,0.005,128,False
24,1,25,0.24825482523533327,0.9361002151081868,10.00426435470581,262.8375897407532,0.005,128,False
