,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,2.3228040152405782,0.18575224598253828,11.04955792427063,13.664565086364746,0.005,32,False
1,1,2,2.1723291087449237,0.1904340124003543,11.134270668029785,25.17879056930542,0.005,32,False
2,1,3,2.1718784444742107,0.1904340124003543,11.076382160186768,36.63615393638611,0.005,32,False
3,1,4,2.17165400917645,0.1904340124003543,11.108297109603882,48.121443033218384,0.005,32,False
4,1,5,2.1715570174937278,0.1904340124003543,11.104307889938354,59.609724283218384,0.005,32,False
5,1,6,2.1714652494797146,0.1904340124003543,11.081397771835327,71.0651216506958,0.005,32,False
6,1,7,2.1713660538354946,0.1904340124003543,11.116307497024536,82.55540037155151,0.005,32,False
7,1,8,2.171265420741135,0.1904340124003543,11.096329927444458,94.02569770812988,0.005,32,False
8,1,9,2.1711784820382873,0.1904340124003543,11.111289262771606,105.51497554779053,0.005,32,False
9,1,10,2.171088162576279,0.1904340124003543,11.138217449188232,117.02719235420227,0.005,32,False
10,1,11,2.1709976804478175,0.1904340124003543,11.07940936088562,128.47960424423218,0.005,32,False
11,1,12,2.1709179265822214,0.1904340124003543,11.12228798866272,139.97685408592224,0.005,32,False
12,1,13,2.1708511406600315,0.1904340124003543,11.107300043106079,151.45712780952454,0.005,32,False
13,1,14,2.1707930151577255,0.1904340124003543,11.161288738250732,162.99441075325012,0.005,32,False
14,1,15,2.170753631533874,0.1904340124003543,11.097355127334595,174.4637167453766,0.005,32,False
15,1,16,2.1707459292531874,0.1904340124003543,11.084388971328735,185.9140980243683,0.005,32,False
16,1,17,2.1707459572491943,0.1904340124003543,11.082366704940796,197.36345529556274,0.005,32,False
17,1,18,2.1707461763903506,0.1904340124003543,11.13422679901123,208.86569809913635,0.005,32,False
18,1,19,2.1707463516067373,0.1904340124003543,11.122276306152344,220.35599088668823,0.005,32,False
19,1,20,2.170746469383042,0.1904340124003543,11.117273092269897,231.8412799835205,0.005,32,False
20,1,21,2.170746538890369,0.1904340124003543,11.107300519943237,243.31759333610535,0.005,32,False
21,1,22,2.170746607915006,0.1904340124003543,11.381591320037842,255.06520533561707,0.005,32,False
22,1,23,2.1707466600455017,0.1904340124003543,11.162153244018555,266.59437704086304,0.005,32,False
23,1,24,2.17074670638372,0.1904340124003543,11.113283395767212,278.07467913627625,0.005,32,False
24,1,25,2.1707467319662777,0.1904340124003543,11.111330270767212,289.55203080177307,0.005,32,False
