,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,1.9414007145136982,0.2838162723016576,10.037132501602173,12.867592811584473,0.001,128,False
1,1,2,1.1405322646756844,0.644059218018474,10.030179977416992,23.32562828063965,0.001,128,False
2,1,3,0.6605340845898919,0.807288371504492,10.009235858917236,33.766709327697754,0.001,128,False
3,1,4,0.5486681693327,0.854991775275212,10.041150569915771,44.24169945716858,0.001,128,False
4,1,5,0.39847012596704773,0.8902948247500949,10.033171892166138,54.706716537475586,0.001,128,False
5,1,6,0.44427521705748113,0.8975072757180818,10.020224571228027,65.15978360176086,0.001,128,False
6,1,7,0.343707385250817,0.9134505883841579,10.100027799606323,75.68866443634033,0.001,128,False
7,1,8,0.2830295970616998,0.9264836138175376,10.016235828399658,86.13674521446228,0.001,128,False
8,1,9,0.29732391162415206,0.9274958876376059,10.018282413482666,96.58288288116455,0.001,128,False
9,1,10,0.4003694216450543,0.9257244084524864,10.06012749671936,107.06984162330627,0.001,128,False
10,1,11,0.4326223136653753,0.9095280273313932,10.011340618133545,117.5139970779419,0.001,128,False
11,1,12,0.2723927493640234,0.9280020245476401,10.040255308151245,127.98307490348816,0.001,128,False
12,1,13,0.2421950958475921,0.9383778312033405,10.027188301086426,138.437091588974,0.001,128,False
13,1,14,0.2305717229330282,0.9428065291661395,10.02521538734436,148.88916444778442,0.001,128,False
14,1,15,0.2231875287721719,0.9453372137163103,10.03321385383606,159.34821724891663,0.001,128,False
15,1,16,0.21641921755725427,0.9478678982664811,9.998330116271973,169.77536940574646,0.001,128,False
16,1,17,0.21214266751335345,0.9473617613564469,10.003252744674683,180.2074475288391,0.001,128,False
17,1,18,0.20667264927011283,0.9485005694040238,10.018280506134033,190.6535828113556,0.001,128,False
18,1,19,0.6130984203884545,0.9158547387068202,10.026191234588623,201.10762929916382,0.001,128,False
19,1,20,0.8377493911795294,0.8854865241047704,10.012255907058716,211.55172991752625,0.001,128,False
20,1,21,0.2738319647005958,0.9266101480450462,10.019283056259155,221.9998381137848,0.001,128,False
21,1,22,0.22667484290687612,0.9438188029862078,10.021227598190308,232.45091557502747,0.001,128,False
22,1,23,0.213384653516439,0.9492597747690751,10.013225555419922,242.89596271514893,0.001,128,False
23,1,24,0.2087716994731468,0.9501455143616349,10.032256126403809,253.3570716381073,0.001,128,False
24,1,25,0.20628559313347772,0.9500189801341263,10.036170721054077,263.8210983276367,0.001,128,False
