,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,2875.4261300396984,0.15335948374035177,12.369945526123047,15.002905130386353,0.3,32,False
1,1,2,2.66939672252641,0.1749968366443123,12.40791130065918,27.821696043014526,0.3,32,False
2,1,3,2.195073473473131,0.1753764393268379,12.353993892669678,40.572627544403076,0.3,32,False
3,1,4,2.196473444683196,0.1768948500569404,12.383931875228882,53.355464696884155,0.3,32,False
4,1,5,2.1973701340932266,0.1738580285967354,12.368092775344849,66.12249040603638,0.3,32,False
5,1,6,2.1979578214401867,0.17373149436922689,12.379897117614746,78.90528011322021,0.3,32,False
6,1,7,2.1983565589106417,0.17297228900417563,12.419851541519165,91.73004841804504,0.3,32,False
7,1,8,2.198634236820978,0.17208654941161583,12.373940706253052,104.50292229652405,0.3,32,False
8,1,9,2.1988313330527607,0.17208654941161583,12.386931657791138,117.28875923156738,0.3,32,False
9,1,10,2.1989733181798607,0.17208654941161583,12.426833629608154,130.11452651023865,0.3,32,False
10,1,11,2.1990767706651773,0.17208654941161583,12.369989156723022,142.88641333580017,0.3,32,False
11,1,12,2.1991527721004878,0.1732253574591927,12.366932392120361,155.65427327156067,0.3,32,False
12,1,13,2.1992089137478326,0.1732253574591927,12.350023746490479,168.40422654151917,0.3,32,False
13,1,14,2.1992506900648823,0.17284575477666708,12.350030183792114,181.154155254364,0.3,32,False
14,1,15,2.199281901750899,0.17284575477666708,12.341001033782959,193.8950867652893,0.3,32,False
15,1,16,2.1993052272514255,0.17284575477666708,12.410845518112183,206.70785689353943,0.3,32,False
16,1,17,2.199322755165105,0.17284575477666708,12.315117835998535,219.42589783668518,0.3,32,False
17,1,18,2.1993359123229017,0.17284575477666708,12.32310962677002,232.14792609214783,0.3,32,False
18,1,19,2.199345784776802,0.17246615209414146,12.358999252319336,244.90682816505432,0.3,32,False
19,1,20,2.199353306531514,0.17246615209414146,12.3659348487854,257.67366099357605,0.3,32,False
20,1,21,2.1993589564152916,0.17246615209414146,12.393956899642944,270.46954250335693,0.3,32,False
21,1,22,2.1993632064987314,0.17246615209414146,12.400840520858765,283.27230858802795,0.3,32,False
22,1,23,2.199366470929657,0.17246615209414146,12.410814046859741,296.08205580711365,0.3,32,False
23,1,24,2.199368876172789,0.17246615209414146,12.385918617248535,308.86790561676025,0.3,32,False
24,1,25,2.1993707297015126,0.17246615209414146,12.381911039352417,321.65171456336975,0.3,32,False
