,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,1.0411158354994647,0.6656965709224345,11.504266262054443,14.221998691558838,0.001,64,False
1,1,2,0.500815966303373,0.8605592812855878,11.502284288406372,26.252841472625732,0.001,64,False
2,1,3,0.4056702539858359,0.8894090851575351,11.592003345489502,38.384401082992554,0.001,64,False
3,1,4,0.35826721852691235,0.9047197266860686,11.48129916191101,50.396281719207764,0.001,64,False
4,1,5,0.3119594079398602,0.9171200809819056,11.507306098937988,62.435166358947754,0.001,64,False
5,1,6,0.3119323227988698,0.9205365051246363,11.521266460418701,74.48900842666626,0.001,64,False
6,1,7,0.27643584224614526,0.9290142983677084,11.467367172241211,86.47897863388062,0.001,64,False
7,1,8,0.24916195815143202,0.9363532835632038,11.458388328552246,98.46492600440979,0.001,64,False
8,1,9,0.2536046465152459,0.9353410097431355,11.493297338485718,110.48678255081177,0.001,64,False
9,1,10,0.241042901062896,0.9381247627483235,11.448428392410278,122.4567859172821,0.001,64,False
10,1,11,0.26909031244104425,0.935467543970644,11.588014841079712,134.56939697265625,0.001,64,False
11,1,12,0.2535429076274769,0.9400227761609515,11.531181573867798,146.6181938648224,0.001,64,False
12,1,13,0.2595921902811619,0.9421738580285968,11.454408884048462,158.58822345733643,0.001,64,False
13,1,14,0.26611807810027854,0.9331899278754903,11.465369701385498,170.56918597221375,0.001,64,False
14,1,15,0.22797938843067878,0.9448310768062761,11.447416543960571,182.53219628334045,0.001,64,False
15,1,16,0.2170820017788933,0.9491332405415664,11.46035647392273,194.51213669776917,0.001,64,False
16,1,17,0.22193514590291724,0.9460964190813616,11.46334719657898,206.49309921264648,0.001,64,False
17,1,18,0.21608711616398338,0.9471086929014298,11.456384658813477,218.46809720993042,0.001,64,False
18,1,19,0.20852276588955454,0.9502720485891434,11.469331741333008,230.45504426956177,0.001,64,False
19,1,20,0.20240894031271245,0.9500189801341263,11.4992516040802,242.4719114303589,0.001,64,False
20,1,21,0.19624677003674396,0.9521700620017715,11.588042259216309,254.57557463645935,0.001,64,False
21,1,22,0.20200826369643618,0.9505251170441604,11.472330093383789,266.56250047683716,0.001,64,False
22,1,23,0.2128775881224609,0.9483740351765152,11.463353633880615,278.53848338127136,0.001,64,False
23,1,24,0.21158039511026921,0.9492597747690751,11.477310180664062,290.53241181373596,0.001,64,False
24,1,25,0.24210475578076415,0.9428065291661395,11.461386919021606,302.50144124031067,0.001,64,False
