,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,2.4200578602932383,0.34442616727824876,11.531166315078735,14.249897003173828,0.01,64,False
1,1,2,1.3943520924508925,0.5499177527521194,11.461352586746216,26.185980081558228,0.01,64,False
2,1,3,1.0526749235488908,0.6692395292926737,11.455368757247925,38.11408495903015,0.01,64,False
3,1,4,0.8300433310318428,0.7428824497026446,11.481343746185303,50.07015919685364,0.01,64,False
4,1,5,0.7302393497552477,0.7824876629128179,11.44838809967041,61.98826718330383,0.01,64,False
5,1,6,0.7065802871856631,0.8052638238643554,11.49925184249878,73.96224904060364,0.01,64,False
6,1,7,0.6987534201659539,0.810325192964697,11.46634030342102,85.90431642532349,0.01,64,False
7,1,8,0.573146278611108,0.8362647096039478,11.46636700630188,97.84740853309631,0.01,64,False
8,1,9,0.48681178316803925,0.8638491712008098,11.462377071380615,109.78548574447632,0.01,64,False
9,1,10,0.45105227750720034,0.8744780463115273,11.456514120101929,121.71969556808472,0.01,64,False
10,1,11,0.4573101929195558,0.873465772491459,11.492307662963867,133.6857361793518,0.01,64,False
11,1,12,0.5175755205266644,0.8653675819309123,11.485314846038818,145.64375567436218,0.01,64,False
12,1,13,0.4577923085317572,0.8754903201315956,11.480404376983643,157.59686970710754,0.01,64,False
13,1,14,0.4330141825810514,0.8838415791471593,11.456429243087769,169.52401113510132,0.01,64,False
14,1,15,0.38115540465478365,0.8961153992154878,11.465343475341797,181.45810055732727,0.01,64,False
15,1,16,0.5107526467839902,0.8838415791471593,11.488314390182495,193.42114448547363,0.01,64,False
16,1,17,0.43478693305035715,0.8873845375173984,11.48828125,205.38415598869324,0.01,64,False
17,1,18,0.5099582593682053,0.8795394154118689,11.472323417663574,217.33320450782776,0.01,64,False
18,1,19,0.4904828629704287,0.8716942933063394,11.477384090423584,229.29828429222107,0.01,64,False
19,1,20,0.4061541569982618,0.8904213589776034,11.475315809249878,241.25132250785828,0.01,64,False
20,1,21,0.37063174276099725,0.9004175629507782,11.491452932357788,253.22049760818481,0.01,64,False
21,1,22,0.3512807838466972,0.9075034796912564,11.48131775856018,265.1825301647186,0.01,64,False
22,1,23,0.34184759543784643,0.9081361508287992,11.470391511917114,277.1296284198761,0.01,64,False
23,1,24,0.3629691166680447,0.9086422877388334,11.470356464385986,289.07668256759644,0.01,64,False
24,1,25,0.7026555507707698,0.8805516892319373,11.466339826583862,301.0187225341797,0.01,64,False
