,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,1.9861779061507745,0.2995065165127167,10.9676992893219,13.870971202850342,0.005,128,False
1,1,2,1.1920158389126607,0.6009110464380615,10.988616943359375,25.33828043937683,0.005,128,False
2,1,3,0.7236666611202394,0.7837530051879034,11.00956130027771,36.827558279037476,0.005,128,False
3,1,4,0.5613171793336613,0.8328482854612173,11.018595695495605,48.32387685775757,0.005,128,False
4,1,5,0.4961579540146011,0.8565101860053145,10.99260663986206,59.79420495033264,0.005,128,False
5,1,6,0.4512184714571096,0.8677717322535746,11.034493923187256,71.31041073799133,0.005,128,False
6,1,7,0.44178706423385256,0.8785271415918006,11.00258469581604,82.78872346878052,0.005,128,False
7,1,8,0.369907522026563,0.895229659622928,11.013615369796753,94.28504848480225,0.005,128,False
8,1,9,0.34118245894827753,0.9038339870935088,10.992696762084961,105.7584285736084,0.005,128,False
9,1,10,0.34788080090196105,0.9057320005061369,10.989614486694336,117.22676253318787,0.005,128,False
10,1,11,0.40273811068095,0.9000379602682526,11.064488649368286,128.77096819877625,0.005,128,False
11,1,12,0.309477315799173,0.9147159306592433,11.03258991241455,140.28327536582947,0.005,128,False
12,1,13,0.2937893218878295,0.9231937239023156,10.999588251113892,151.76056933403015,0.005,128,False
13,1,14,0.2881279346476201,0.9243325319498924,10.991639614105225,163.22993111610413,0.005,128,False
14,1,15,0.2782418659996507,0.9287612299126914,11.018583059310913,174.72620582580566,0.005,128,False
15,1,16,0.2929033404676941,0.9238263950398583,11.007565975189209,186.21049737930298,0.005,128,False
16,1,17,0.284389593835633,0.9272428191825889,11.036524772644043,197.7247450351715,0.005,128,False
17,1,18,0.272627673269178,0.9266101480450462,10.992633819580078,209.2000880241394,0.005,128,False
18,1,19,0.26898550453268094,0.9316715171453879,11.007594585418701,220.68438029289246,0.005,128,False
19,1,20,0.24557554174281065,0.9367328862457295,10.977646589279175,232.14071798324585,0.005,128,False
20,1,21,0.26879861043191294,0.935467543970644,10.996595859527588,243.61503648757935,0.005,128,False
21,1,22,0.5544645967595746,0.8852334556497533,11.02454924583435,255.12229442596436,0.005,128,False
22,1,23,0.3236404871708318,0.9226875869922814,10.996628284454346,266.59162998199463,0.005,128,False
23,1,24,0.35202131665961195,0.918132354801974,10.995664834976196,278.06199312210083,0.005,128,False
24,1,25,0.40795439471930595,0.9048462609135771,11.06640887260437,289.6021349430084,0.005,128,False
