,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,67.12770602450587,0.1830950272048589,10.059130430221558,12.873605251312256,0.01,128,False
1,1,2,2.181457005949333,0.1904340124003543,10.015303611755371,23.267866849899292,0.01,128,False
2,1,3,2.181178497812589,0.1904340124003543,10.023223400115967,33.67302846908569,0.01,128,False
3,1,4,2.1809379252303813,0.1904340124003543,10.011230707168579,44.07521390914917,0.01,128,False
4,1,5,2.18074651363604,0.1904340124003543,10.004248857498169,54.45844888687134,0.01,128,False
5,1,6,2.180565875677403,0.1904340124003543,9.997267723083496,64.8327088356018,0.01,128,False
6,1,7,2.180563782734553,0.1904340124003543,10.009235620498657,75.22093105316162,0.01,128,False
7,1,8,2.18051932893734,0.1904340124003543,10.044142246246338,85.6440601348877,0.01,128,False
8,1,9,2.180464198042377,0.1904340124003543,10.014222860336304,96.03926372528076,0.01,128,False
9,1,10,2.1804266679472493,0.1904340124003543,9.99033260345459,106.40958046913147,0.01,128,False
10,1,11,2.1803796269328597,0.1904340124003543,9.99926233291626,116.7868320941925,0.01,128,False
11,1,12,2.180352746904854,0.1904340124003543,10.012227535247803,127.17804646492004,0.01,128,False
12,1,13,2.180331130126119,0.1904340124003543,10.001267671585083,137.55830121040344,0.01,128,False
13,1,14,2.1802969016290294,0.1904340124003543,10.155843496322632,148.09611248970032,0.01,128,False
14,1,15,2.1803064975016904,0.1904340124003543,10.009236097335815,158.48533272743225,0.01,128,False
15,1,16,2.180255602692164,0.1904340124003543,9.991283178329468,168.85659980773926,0.01,128,False
16,1,17,2.1802460647422754,0.1904340124003543,9.98928952217102,179.22387862205505,0.01,128,False
17,1,18,2.180188539706045,0.1904340124003543,10.009236812591553,189.61409616470337,0.01,128,False
18,1,19,2.180172572328398,0.1904340124003543,10.02319884300232,200.0192723274231,0.01,128,False
19,1,20,2.180158083912211,0.1904340124003543,10.000259399414062,210.3995156288147,0.01,128,False
20,1,21,2.180144862073985,0.1904340124003543,10.023198366165161,220.80170059204102,0.01,128,False
21,1,22,2.180146866201917,0.1904340124003543,10.006311178207397,231.18999123573303,0.01,128,False
22,1,23,2.1801119078778926,0.1904340124003543,10.000332593917847,241.5712766647339,0.01,128,False
23,1,24,2.1800642490205955,0.1904340124003543,10.047160148620605,251.99742221832275,0.01,128,False
24,1,25,2.180046455144852,0.1904340124003543,10.011258363723755,262.3866446018219,0.01,128,False
