,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,1.0335788524076936,0.6807541439959509,11.470384120941162,14.175151586532593,0.001,64,False
1,1,2,0.5203858347432637,0.8623307604707073,11.46434497833252,26.1630961894989,0.001,64,False
2,1,3,0.4622596716346823,0.8804251550044287,11.467400312423706,38.15110421180725,0.001,64,False
3,1,4,0.39539585713267433,0.8973807414905732,11.56607961654663,50.232776403427124,0.001,64,False
4,1,5,0.3650756179117393,0.9101606984689359,11.459405183792114,62.210795402526855,0.001,64,False
5,1,6,0.3486239025295045,0.9100341642414274,11.48332929611206,74.21174025535583,0.001,64,False
6,1,7,0.3182448052641984,0.9173731494369227,11.473438739776611,86.19980263710022,0.001,64,False
7,1,8,0.2972132149910785,0.9257244084524864,11.468356132507324,98.18474817276001,0.001,64,False
8,1,9,0.2646181659126499,0.9334429963305074,11.659822463989258,110.3601701259613,0.001,64,False
9,1,10,0.25624986300057556,0.935467543970644,11.468334674835205,122.3421311378479,0.001,64,False
10,1,11,0.25052658117497767,0.936859420473238,11.486389636993408,134.3431441783905,0.001,64,False
11,1,12,0.2829378230744007,0.9324307225104391,11.469385862350464,146.32512879371643,0.001,64,False
12,1,13,0.2586695992854612,0.9362267493356953,11.455547571182251,158.29131054878235,0.001,64,False
13,1,14,0.24405008672868453,0.9404023788434772,11.522279977798462,170.32818222045898,0.001,64,False
14,1,15,0.24048236779105917,0.941541186891054,11.535155534744263,182.37397241592407,0.001,64,False
15,1,16,0.23362407523831824,0.9439453372137163,11.483294010162354,194.36391162872314,0.001,64,False
16,1,17,0.23503275037068258,0.9434392003036821,11.483329057693481,206.35089373588562,0.001,64,False
17,1,18,0.2891566854752303,0.9361002151081868,11.454387426376343,218.31591510772705,0.001,64,False
18,1,19,0.2827154926962299,0.9333164621029989,11.50623345375061,230.33078861236572,0.001,64,False
19,1,20,0.29988297453171603,0.9312919144628622,11.455368995666504,242.29679203033447,0.001,64,False
20,1,21,0.2500781011659858,0.941541186891054,11.47531509399414,254.27376580238342,0.001,64,False
21,1,22,0.3088986826262775,0.9362267493356953,11.462397575378418,266.2418112754822,0.001,64,False
22,1,23,0.24401715696876175,0.9428065291661395,11.46836233139038,278.21479177474976,0.001,64,False
23,1,24,0.22118489461413943,0.9469821586739213,11.483301877975464,290.20072174072266,0.001,64,False
24,1,25,0.22111344207740502,0.9479944324939896,11.48229694366455,302.1866719722748,0.001,64,False
