,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,1.4746209368681011,0.5630773124130077,11.429512977600098,14.21506404876709,0.005,64,False
1,1,2,0.6218024095402297,0.8147538909274958,11.434495449066162,26.127253770828247,0.005,64,False
2,1,3,0.5279588823633437,0.8509426799949387,11.447444438934326,38.05042624473572,0.005,64,False
3,1,4,0.4528878130038509,0.8703024168037454,11.45539116859436,49.984487533569336,0.005,64,False
4,1,5,0.39715499038049484,0.8918132354801974,11.454372644424438,61.91855502128601,0.005,64,False
5,1,6,0.372179635035966,0.894976591167911,11.434500694274902,73.82878255844116,0.005,64,False
6,1,7,0.3477229983930601,0.9054789320511198,11.4773108959198,85.78680801391602,0.005,64,False
7,1,8,0.34561932954277763,0.9052258635961028,11.457393169403076,97.71992826461792,0.005,64,False
8,1,9,0.33073520473358103,0.9086422877388334,11.489306211471558,109.68991947174072,0.005,64,False
9,1,10,0.36888641715577686,0.9080096166012906,11.474459648132324,121.63808393478394,0.005,64,False
10,1,11,0.34791385797131114,0.9178792863469568,11.462351322174072,133.57815766334534,0.005,64,False
11,1,12,0.28739530038912053,0.9269897507275718,11.457394361495972,145.5132737159729,0.005,64,False
12,1,13,0.2752611045217146,0.9292673668227256,11.451410293579102,157.4443702697754,0.005,64,False
13,1,14,0.2986756034490505,0.9271162849550804,11.453421831130981,169.37548422813416,0.005,64,False
14,1,15,0.2522505720732982,0.933822599013033,11.504391431808472,181.36056852340698,0.005,64,False
15,1,16,0.2367630400386744,0.938504365430849,11.48828125,193.3235468864441,0.005,64,False
16,1,17,0.24546219553507598,0.9395166392509173,11.4704430103302,205.27270984649658,0.005,64,False
17,1,18,0.2744638679088799,0.9329368594204732,11.441425085067749,217.1908314228058,0.005,64,False
18,1,19,0.24151268307655563,0.938251296975832,11.426446676254272,229.0959975719452,0.005,64,False
19,1,20,0.22871107550100572,0.9433126660761736,11.447422742843628,241.0201449394226,0.005,64,False
20,1,21,0.245918529691024,0.9400227761609515,11.45050835609436,252.94734621047974,0.005,64,False
21,1,22,0.22019660646336509,0.9454637479438188,11.486361503601074,264.9064152240753,0.005,64,False
22,1,23,0.22210169915502528,0.9439453372137163,11.449510097503662,276.8376371860504,0.005,64,False
23,1,24,0.2147520047327423,0.9462229533088701,11.506232500076294,288.8155767917633,0.005,64,False
24,1,25,0.29906227750656317,0.9326837909654562,11.474419355392456,300.7657241821289,0.005,64,False
