,run,epoch,loss,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle
0,1,1,1.7944321157539191,0.47045425787675565,10.445070266723633,13.192723512649536,0.001,64,False
1,1,2,0.7032542015711869,0.7884347716057194,10.502947092056274,24.129510164260864,0.001,64,False
2,1,3,0.5532636296126143,0.8510692142224472,10.438089370727539,35.00041103363037,0.001,64,False
3,1,4,0.555426746142992,0.8680248007085917,10.461100339889526,45.896347999572754,0.001,64,False
4,1,5,0.49233499189336044,0.875363785904087,10.424132108688354,56.75830912590027,0.001,64,False
5,1,6,0.3391009847167231,0.9057320005061369,10.435097455978394,67.62624883651733,0.001,64,False
6,1,7,0.2990302411752397,0.9188915601670252,10.455043315887451,78.51313781738281,0.001,64,False
7,1,8,0.2719409220221374,0.9276224218651146,10.447064876556396,89.3910505771637,0.001,64,False
8,1,9,0.37047927421541826,0.9257244084524864,10.434099674224854,100.256995677948,0.001,64,False
9,1,10,1.011423517145357,0.8665063899784892,10.43909239768982,111.13491487503052,0.001,64,False
10,1,11,1.4172191529368714,0.8544856383651778,10.428115367889404,121.99886441230774,0.001,64,False
11,1,12,1.1763099828249712,0.8637226369733013,10.413161754608154,132.8408796787262,0.001,64,False
12,1,13,0.42629679577057683,0.9057320005061369,10.457052946090698,143.7227966785431,0.001,64,False
13,1,14,0.329026090122847,0.9159812729343287,10.427118301391602,154.57777070999146,0.001,64,False
14,1,15,0.36025166152535126,0.9255978742249779,10.45704436302185,165.45967936515808,0.001,64,False
15,1,16,0.25547624527314455,0.9326837909654562,10.421210289001465,176.32071328163147,0.001,64,False
16,1,17,0.23806759892695012,0.9400227761609515,10.45005750656128,187.1966037750244,0.001,64,False
17,1,18,0.22541672124842158,0.9436922687586993,10.437092542648315,198.05955696105957,0.001,64,False
18,1,19,0.21641737817737494,0.9466025559913956,10.436094760894775,208.91852021217346,0.001,64,False
19,1,20,0.2126061842439447,0.9474882955839554,10.416147470474243,219.76252341270447,0.001,64,False
20,1,21,0.20970173285126037,0.9491332405415664,10.428203821182251,230.613596200943,0.001,64,False
21,1,22,0.20796862077550105,0.9495128432240921,10.410192966461182,241.4516327381134,0.001,64,False
22,1,23,0.20758957206999276,0.9491332405415664,10.436094760894775,252.3125913143158,0.001,64,False
23,1,24,0.2109240185953493,0.9488801720865494,10.43110704421997,263.1715545654297,0.001,64,False
24,1,25,0.2163192565480652,0.9471086929014298,10.437131881713867,274.0365424156189,0.001,64,False
